STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Kerala,Kasaragod,Kudlu Afmu,28.0,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,37.150000000000034,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
Kerala,Kasaragod,Muliyar,25.5,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.05000000000001,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Kasaragod,Padannakkad,26.4,2026-07-13,01:45:00,99.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.950000000000045,Zone 4,63.9,Zone 5,31.2,Zone 4,60.0,Zone 5,45.8,Zone 5,63.5,Zone 5,60.5,Zone 5,66.0,Zone 5,63.9,Zone 5,67.9,Zone 5
Kerala,Kasaragod,Panathur,25.0,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,27.950000000000045,Zone 4,61.5,Zone 5,28.0,Zone 4,51.8,Zone 5,35.2,Zone 4,61.1,Zone 5,54.1,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Kerala,Kollam,Chavara,27.1,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,32.950000000000045,Zone 4,65.0,Zone 5,32.7,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Kerala,Kollam,Karuvelil Tkmit,25.8,2026-07-13,01:45:00,88.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.450000000000045,Zone 4,60.7,Zone 5,28.8,Zone 4,47.9,Zone 5,35.5,Zone 4,60.3,Zone 5,50.2,Zone 5,63.3,Zone 5,60.7,Zone 5,65.5,Zone 5
Kerala,Kollam,Punalur,25.1,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.150000000000034,Zone 4,61.5,Zone 5,28.0,Zone 4,51.8,Zone 5,35.2,Zone 4,61.1,Zone 5,54.1,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Kerala,Kottayam,Kottayam,27.3,2026-07-13,01:30:00,100.0,2026-07-12,01:30:00,2026-07-13 01:56:54,33.55000000000001,Zone 4,65.8,Zone 5,34.1,Zone 4,62.3,Zone 5,57.3,Zone 5,65.4,Zone 5,62.9,Zone 5,67.7,Zone 5,65.8,Zone 5,69.3,Zone 5
Kerala,Kottayam,Vadavathoor,25.7,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.450000000000045,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Kottayam,Vaikkom,26.3,2026-07-13,01:15:00,,,,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Kerala,Kozhikode,Kunnamangalam,26.0,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.150000000000034,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Kerala,Kozhikode,Urumi,24.9,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,27.75,Zone 4,61.5,Zone 5,28.0,Zone 4,51.8,Zone 5,35.2,Zone 4,61.1,Zone 5,54.1,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Kerala,Kozhikode,Vadakara,25.6,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.25,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Kozhikode,Vilangad,24.6,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,27.25,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Kerala,Malappuram,Nilambur,25.2,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.350000000000023,Zone 4,61.5,Zone 5,28.0,Zone 4,51.8,Zone 5,35.2,Zone 4,61.1,Zone 5,54.1,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Kerala,Malappuram,Palemad,25.4,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.75,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Malappuram,Thavanur Kvk,26.0,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.150000000000034,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Kerala,Palakkad,Adakkaputhur,26.2,2026-07-13,01:00:00,,,,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Kerala,Palakkad,Kollengode,26.4,2026-07-13,01:45:00,99.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.950000000000045,Zone 4,63.9,Zone 5,31.2,Zone 4,60.0,Zone 5,45.8,Zone 5,63.5,Zone 5,60.5,Zone 5,66.0,Zone 5,63.9,Zone 5,67.9,Zone 5
Kerala,Palakkad,Malampuzha Dam,25.9,2026-07-13,01:45:00,99.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.75,Zone 4,63.0,Zone 5,30.0,Zone 4,58.7,Zone 5,40.9,Zone 5,62.6,Zone 5,59.5,Zone 5,65.2,Zone 5,63.0,Zone 5,67.2,Zone 5
Kerala,Palakkad,Mangalam Dam,26.4,2026-07-13,01:45:00,99.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.950000000000045,Zone 4,63.9,Zone 5,31.2,Zone 4,60.0,Zone 5,45.8,Zone 5,63.5,Zone 5,60.5,Zone 5,66.0,Zone 5,63.9,Zone 5,67.9,Zone 5
Kerala,Palakkad,Mankara,30.7,2026-07-13,01:45:00,90.0,2026-07-12,01:45:00,2026-07-13 01:56:54,54.950000000000045,Zone 5,68.7,Zone 5,52.3,Zone 5,65.9,Zone 5,62.9,Zone 5,68.4,Zone 5,66.4,Zone 5,70.2,Zone 5,68.7,Zone 5,71.5,Zone 5
Kerala,Palakkad,Mannarkkad,25.4,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.75,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Palakkad,Ottapalam,25.8,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.650000000000034,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Kerala,Palakkad,Pothundy Dam,26.2,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.55000000000001,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Kerala,Palakkad,Vannamada,25.9,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.850000000000023,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Kerala,Pathanamthitta,Konni,24.8,2026-07-13,01:45:00,98.0,2026-07-12,01:45:00,2026-07-13 01:56:54,27.450000000000045,Zone 4,61.1,Zone 5,27.8,Zone 4,49.9,Zone 5,34.9,Zone 4,60.7,Zone 5,52.2,Zone 5,63.6,Zone 5,61.1,Zone 5,65.8,Zone 5
Kerala,Pathanamthitta,Kunnamthanam,25.7,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.450000000000045,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Pathanamthitta,Laha,24.5,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,27.05000000000001,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Kerala,Pathanamthitta,Pathanamthitta,25.9,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.850000000000023,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Kerala,Pathanamthitta,Thiruvalla Kallunkal,29.7,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,59.150000000000034,Zone 5,69.3,Zone 5,56.9,Zone 5,66.6,Zone 5,63.8,Zone 5,69.0,Zone 5,67.1,Zone 5,70.7,Zone 5,69.3,Zone 5,72.6,Zone 6
Kerala,Pathanamthitta,Ulanadu,25.8,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.650000000000034,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Kerala,Thiruvananthapuram,Palode,25.4,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.75,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Thiruvananthapuram,Pirappancode,26.1,2026-07-13,01:45:00,99.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.25,Zone 4,63.0,Zone 5,30.0,Zone 4,58.7,Zone 5,40.9,Zone 5,62.6,Zone 5,59.5,Zone 5,65.2,Zone 5,63.0,Zone 5,67.2,Zone 5
Kerala,Thiruvananthapuram,Ponmudi,20.6,2026-07-13,01:45:00,99.0,2026-07-12,01:45:00,2026-07-13 01:56:54,22.150000000000034,Zone 3,39.0,Zone 5,22.0,Zone 3,31.9,Zone 4,27.0,Zone 4,37.8,Zone 5,32.4,Zone 4,53.0,Zone 5,39.0,Zone 5,60.4,Zone 5
Kerala,Thiruvananthapuram,Thattathumala,25.6,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.25,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Thiruvananthapuram,Thiruvananthapuram,26.3,2026-07-13,01:45:00,82.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.75,Zone 4,60.2,Zone 5,29.1,Zone 4,45.5,Zone 5,35.6,Zone 4,59.8,Zone 5,47.8,Zone 5,62.9,Zone 5,60.2,Zone 5,65.1,Zone 5
Kerala,Thiruvananthapuram,Varkala,26.2,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.55000000000001,Zone 4,63.2,Zone 5,30.1,Zone 4,59.2,Zone 5,42.0,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Kerala,Thrissur,Athirappilly,25.7,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.450000000000045,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Kerala,Thrissur,Lower Sholayar,21.9,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,23.650000000000034,Zone 3,49.1,Zone 5,23.7,Zone 3,34.5,Zone 4,29.3,Zone 4,47.5,Zone 5,35.0,Zone 4,59.7,Zone 5,49.1,Zone 5,62.4,Zone 5
Kerala,Thrissur,Munakkal,27.1,2026-07-13,01:45:00,96.0,2026-07-12,01:45:00,2026-07-13 01:56:54,32.25,Zone 4,64.1,Zone 5,32.0,Zone 4,60.2,Zone 5,47.1,Zone 5,63.7,Zone 5,60.8,Zone 5,66.2,Zone 5,64.1,Zone 5,68.0,Zone 5
Kerala,Thrissur,Peechi,26.4,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,31.05000000000001,Zone 4,64.1,Zone 5,31.3,Zone 4,60.2,Zone 5,47.0,Zone 5,63.7,Zone 5,60.8,Zone 5,66.2,Zone 5,64.1,Zone 5,68.0,Zone 5
Kerala,Thrissur,Vilangankunnu,,,,99.0,2026-07-12,01:45:00,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Kerala,Wayanad,Kabanigiri,21.5,2026-07-13,01:15:00,,,,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Kerala,Wayanad,Kalpeta,20.8,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,22.350000000000023,Zone 3,42.5,Zone 5,22.6,Zone 3,32.8,Zone 4,27.7,Zone 4,41.2,Zone 5,33.3,Zone 4,56.3,Zone 5,42.5,Zone 5,61.2,Zone 5
Kerala,Wayanad,Karapuzha,21.2,2026-07-13,01:15:00,,,,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Kerala,Wayanad,Kuppadi,20.3,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,21.850000000000023,Zone 3,39.6,Zone 5,22.0,Zone 3,32.0,Zone 4,27.0,Zone 4,38.4,Zone 5,32.4,Zone 4,53.6,Zone 5,39.6,Zone 5,60.6,Zone 5
Kerala,Wayanad,Padamala,21.4,2026-07-13,01:45:00,100.0,2026-07-12,01:45:00,2026-07-13 01:56:54,23.05000000000001,Zone 3,45.7,Zone 5,23.2,Zone 3,33.6,Zone 4,28.5,Zone 4,44.3,Zone 5,34.1,Zone 4,58.9,Zone 5,45.7,Zone 5,61.8,Zone 5
Kerala,Wayanad,Padinjarathara Dam,22.1,2026-07-13,01:45:00,,,,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Ladakh,Kargil,Dras,8.1,2026-07-13,01:30:00,80.0,2026-07-12,01:30:00,2026-07-13 01:56:54,7.550000000000011,Zone 2,23.9,Zone 3,7.4,Zone 2,20.8,Zone 3,15.3,Zone 3,24.0,Zone 3,20.7,Zone 3,26.6,Zone 4,23.9,Zone 3,30.0,Zone 4
Ladakh,Kargil,Garkon,15.3,2026-07-13,01:45:00,72.0,2026-07-12,01:45:00,2026-07-13 01:56:54,14.350000000000023,Zone 3,29.2,Zone 4,14.6,Zone 3,25.2,Zone 3,21.7,Zone 3,29.2,Zone 4,25.2,Zone 3,33.0,Zone 4,29.2,Zone 4,36.7,Zone 4
Ladakh,Kargil,Kargil,15.0,2026-07-13,01:15:00,,,,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Ladakh,Kargil,Padum Kvk,12.6,2026-07-13,01:45:00,32.0,2026-07-12,01:45:00,2026-07-13 01:56:54,10.150000000000034,Zone 2,25.7,Zone 4,10.1,Zone 2,22.9,Zone 3,18.0,Zone 3,25.8,Zone 4,22.8,Zone 3,29.1,Zone 4,25.7,Zone 4,32.3,Zone 4
Ladakh,Leh,Khaltse,17.9,2026-07-13,01:45:00,48.0,2026-07-12,01:45:00,2026-07-13 01:56:54,16.350000000000023,Zone 3,30.7,Zone 4,16.4,Zone 3,26.8,Zone 4,23.1,Zone 3,30.6,Zone 4,26.9,Zone 4,34.3,Zone 4,30.7,Zone 4,37.7,Zone 4
Ladakh,Leh,Leh Amfu,16.4,2026-07-13,01:45:00,63.0,2026-07-12,01:45:00,2026-07-13 01:56:54,15.25,Zone 3,29.9,Zone 4,15.4,Zone 3,25.9,Zone 4,22.3,Zone 3,29.8,Zone 4,25.9,Zone 4,33.6,Zone 4,29.9,Zone 4,37.2,Zone 4
Ladakh,Leh,Mc Leh,11.1,2026-07-13,01:45:00,72.0,2026-07-12,01:45:00,2026-07-13 01:56:54,10.150000000000034,Zone 2,25.2,Zone 3,10.1,Zone 2,22.6,Zone 3,17.8,Zone 3,25.3,Zone 3,22.5,Zone 3,28.9,Zone 4,25.2,Zone 3,32.3,Zone 4
Ladakh,Leh,Nubra Hunder,11.7,2026-07-13,01:45:00,85.0,2026-07-12,01:45:00,2026-07-13 01:56:54,11.25,Zone 2,25.9,Zone 4,11.0,Zone 2,23.0,Zone 3,18.6,Zone 3,25.9,Zone 4,23.0,Zone 3,29.6,Zone 4,25.9,Zone 4,33.2,Zone 4
Ladakh,Leh,Nyoma Kvk,12.5,2026-07-13,01:45:00,49.0,2026-07-12,01:45:00,2026-07-13 01:56:54,10.75,Zone 2,26.0,Zone 4,10.7,Zone 2,23.2,Zone 3,18.5,Zone 3,26.1,Zone 4,23.1,Zone 3,29.5,Zone 4,26.0,Zone 4,32.9,Zone 4
Ladakh,Leh,Tangtse Durbuk,10.2,2026-07-13,01:45:00,71.0,2026-07-12,01:45:00,2026-07-13 01:56:54,9.25,Zone 2,24.7,Zone 3,9.1,Zone 2,22.0,Zone 3,16.9,Zone 3,24.8,Zone 3,21.9,Zone 3,28.0,Zone 4,24.7,Zone 3,31.4,Zone 4
Ladakh,Leh,Upshi,15.6,2026-07-13,01:45:00,53.0,2026-07-12,01:45:00,2026-07-13 01:56:54,13.850000000000023,Zone 2,28.6,Zone 4,13.7,Zone 2,25.0,Zone 3,21.1,Zone 3,28.6,Zone 4,24.9,Zone 3,32.2,Zone 4,28.6,Zone 4,35.7,Zone 4
Madhya Pradesh,Agar,Agar Malwa,26.4,2026-07-13,01:45:00,86.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.350000000000023,Zone 4,61.1,Zone 5,29.6,Zone 4,49.8,Zone 5,36.3,Zone 4,60.7,Zone 5,52.1,Zone 5,63.6,Zone 5,61.1,Zone 5,65.8,Zone 5
Madhya Pradesh,Alirajpur,Alirajpur,26.4,2026-07-13,01:45:00,74.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.25,Zone 4,56.8,Zone 5,28.4,Zone 4,39.4,Zone 4,34.4,Zone 4,55.3,Zone 5,40.0,Zone 4,61.3,Zone 5,56.8,Zone 5,63.8,Zone 5
Madhya Pradesh,Ashoknagar,Aonwari Kvk,27.2,2026-07-13,01:45:00,68.0,2026-07-12,01:45:00,2026-07-13 01:56:54,28.950000000000045,Zone 4,54.4,Zone 5,28.7,Zone 4,39.3,Zone 4,34.4,Zone 4,52.8,Zone 5,39.8,Zone 4,60.8,Zone 5,54.4,Zone 5,63.3,Zone 5
Madhya Pradesh,Betul,Betul,24.0,2026-07-13,01:45:00,99.0,2026-07-12,01:45:00,2026-07-13 01:56:54,26.05000000000001,Zone 4,59.6,Zone 5,26.1,Zone 4,42.7,Zone 5,32.8,Zone 4,59.2,Zone 5,45.0,Zone 5,62.3,Zone 5,59.6,Zone 5,64.7,Zone 5
Madhya Pradesh,Bhopal,Berasia,27.1,2026-07-13,01:45:00,79.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.950000000000045,Zone 4,60.3,Zone 5,29.7,Zone 4,46.1,Zone 5,36.2,Zone 4,59.9,Zone 5,48.4,Zone 5,63.0,Zone 5,60.3,Zone 5,65.2,Zone 5
Madhya Pradesh,Bhopal,Islamnagar,,,,78.0,2026-07-12,01:45:00,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Bhopal ,Bhopal,27.2,2026-07-13,01:45:00,76.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.75,Zone 4,59.6,Zone 5,29.4,Zone 4,42.9,Zone 5,35.7,Zone 4,59.2,Zone 5,45.1,Zone 5,62.4,Zone 5,59.6,Zone 5,64.7,Zone 5
Madhya Pradesh,Datia,Datia,29.6,2026-07-13,01:45:00,69.0,2026-07-12,01:45:00,2026-07-13 01:56:54,33.450000000000045,Zone 4,61.8,Zone 5,33.2,Zone 4,53.4,Zone 5,39.6,Zone 4,61.4,Zone 5,55.6,Zone 5,64.2,Zone 5,61.8,Zone 5,66.3,Zone 5
Madhya Pradesh,Dhar,Dhar,25.0,2026-07-13,01:45:00,82.0,2026-07-12,01:45:00,2026-07-13 01:56:54,26.650000000000034,Zone 4,54.6,Zone 5,26.6,Zone 4,37.8,Zone 4,32.7,Zone 4,53.0,Zone 5,38.4,Zone 4,60.8,Zone 5,54.6,Zone 5,63.4,Zone 5
Madhya Pradesh,Hoshangabad,Pachmarhi Aec,23.4,2026-07-13,01:45:00,84.0,2026-07-12,01:45:00,2026-07-13 01:56:54,24.650000000000034,Zone 3,46.6,Zone 5,24.7,Zone 3,35.4,Zone 4,30.4,Zone 4,45.1,Zone 5,35.9,Zone 4,59.2,Zone 5,46.6,Zone 5,61.9,Zone 5
Madhya Pradesh,Mandsaur,Mandsour,26.5,2026-07-13,01:45:00,82.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.150000000000034,Zone 4,60.2,Zone 5,29.1,Zone 4,45.5,Zone 5,35.6,Zone 4,59.8,Zone 5,47.8,Zone 5,62.9,Zone 5,60.2,Zone 5,65.1,Zone 5
Madhya Pradesh,Narsinghpur,Narsinghpur,27.6,2026-07-13,01:45:00,85.0,2026-07-12,01:45:00,2026-07-13 01:56:54,31.75,Zone 4,62.5,Zone 5,31.5,Zone 4,56.5,Zone 5,38.5,Zone 4,62.1,Zone 5,58.6,Zone 5,64.8,Zone 5,62.5,Zone 5,66.8,Zone 5
Madhya Pradesh,Neemuch,Marukheda Kvk,26.5,2026-07-13,01:45:00,93.0,2026-07-12,01:45:00,2026-07-13 01:56:54,30.350000000000023,Zone 4,62.6,Zone 5,30.4,Zone 4,57.0,Zone 5,38.8,Zone 5,62.2,Zone 5,59.0,Zone 5,64.9,Zone 5,62.6,Zone 5,66.9,Zone 5
Madhya Pradesh,Niwari,Prithvipur,28.3,2026-07-13,01:45:00,74.0,2026-07-12,01:45:00,2026-07-13 01:56:54,31.55000000000001,Zone 4,61.5,Zone 5,32.0,Zone 4,51.9,Zone 5,38.5,Zone 4,61.1,Zone 5,54.2,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Madhya Pradesh,Rajgarh,Rajgarh Kvk,28.0,2026-07-13,01:45:00,74.0,2026-07-12,01:45:00,2026-07-13 01:56:54,31.05000000000001,Zone 4,60.7,Zone 5,31.0,Zone 4,48.1,Zone 5,37.4,Zone 4,60.3,Zone 5,50.4,Zone 5,63.3,Zone 5,60.7,Zone 5,65.5,Zone 5
Madhya Pradesh,Sagar,Khurai,27.2,2026-07-13,01:45:00,75.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.650000000000034,Zone 4,59.4,Zone 5,29.3,Zone 4,41.9,Zone 5,35.5,Zone 4,59.0,Zone 5,44.0,Zone 5,62.2,Zone 5,59.4,Zone 5,64.6,Zone 5
Madhya Pradesh,Sagar,Sagar,13.4,2026-07-13,01:45:00,78.0,2026-07-12,01:45:00,2026-07-13 01:56:54,12.650000000000034,Zone 2,27.5,Zone 4,12.7,Zone 2,24.1,Zone 3,20.1,Zone 3,27.5,Zone 4,24.1,Zone 3,31.3,Zone 4,27.5,Zone 4,34.9,Zone 4
Madhya Pradesh,Satna,Gramoday Vv Chitrakoot,27.2,2026-07-13,01:45:00,92.0,2026-07-12,01:45:00,2026-07-13 01:56:54,31.850000000000023,Zone 4,63.2,Zone 5,31.4,Zone 4,59.2,Zone 5,42.1,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Madhya Pradesh,Satna,Satna,25.7,2026-07-13,01:45:00,80.0,2026-07-12,01:45:00,2026-07-13 01:56:54,27.55000000000001,Zone 4,56.0,Zone 5,27.3,Zone 4,38.5,Zone 4,33.4,Zone 4,54.5,Zone 5,39.0,Zone 4,61.1,Zone 5,56.0,Zone 5,63.6,Zone 5
Madhya Pradesh,Sehore,Ahmadpur Iitm,25.6,2026-07-13,01:45:00,73.0,2026-07-12,01:45:00,2026-07-13 01:56:54,26.950000000000045,Zone 4,49.8,Zone 5,26.8,Zone 4,37.4,Zone 4,32.6,Zone 4,48.3,Zone 5,37.9,Zone 4,59.8,Zone 5,49.8,Zone 5,62.5,Zone 5
Madhya Pradesh,Sehore,Bhairunda,27.7,2026-07-13,01:45:00,,,,2026-07-13 01:56:54,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Shajapur,Shajapur,26.4,2026-07-13,01:45:00,89.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.650000000000034,Zone 4,61.7,Zone 5,29.9,Zone 4,53.0,Zone 5,36.9,Zone 4,61.3,Zone 5,55.3,Zone 5,64.2,Zone 5,61.7,Zone 5,66.3,Zone 5
Madhya Pradesh,Sheopur,Sheopur,21.4,2026-07-13,01:45:00,72.0,2026-07-12,01:45:00,2026-07-13 01:56:54,21.850000000000023,Zone 3,36.2,Zone 4,22.0,Zone 3,31.5,Zone 4,27.0,Zone 4,36.0,Zone 4,31.7,Zone 4,41.7,Zone 5,36.2,Zone 4,55.1,Zone 5
Madhya Pradesh,Shivpuri,Shivpuri,27.3,2026-07-13,01:45:00,75.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.850000000000023,Zone 4,60.2,Zone 5,30.2,Zone 4,45.4,Zone 5,36.5,Zone 4,59.8,Zone 5,47.7,Zone 5,62.8,Zone 5,60.2,Zone 5,65.1,Zone 5
Madhya Pradesh,Sidhi,Rampur Naikin,26.7,2026-07-13,01:45:00,84.0,2026-07-12,01:45:00,2026-07-13 01:56:54,29.75,Zone 4,60.6,Zone 5,29.3,Zone 4,47.6,Zone 5,36.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.6,Zone 5,65.5,Zone 5
